nm2206647	1878	4	122	6.75	0	1915	1927	1919.75	0.75	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0.25	0
nm2206685	1960	8	300.85714285714283	6.314285714285714	0	2006	2017	2011.7142857142858	0.875	0	0	0	0.125	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.125	0	0	0	0	0.125	0	0	0.5	0	0	0	0	0	0	0.0625	0	0.125	0	0	0.0625	0	0	0	0	0	0	0
nm2208180	1981	3	68.5	7.85	0	2004	2006	2005	0	0	0.3333333333333333	0	0	0.3333333333333333	0	0	0.3333333333333333	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0
nm2208829	1991	19	92.3125	7.168750000000001	0	2004	2017	2015.7368421052631	0.15789473684210525	0	0.631578947368421	0.15789473684210525	0	0.05263157894736842	0	0	0	0	0.9473684210526315	0	0	0	0	0	0	0	0	0.05263157894736842	0	0	0	0	0	0	0.3191489361702128	0	0	0.3191489361702128	0	0	0	0	0.02127659574468085	0.02127659574468085	0	0	0.2765957446808511	0	0	0.02127659574468085	0	0	0	0	0	0	0
nm2212215	1984	7	15.5	6.699999999999999	0	2010	2016	2012.2857142857142	0.14285714285714285	0	0.42857142857142855	0	0.2857142857142857	0.14285714285714285	0	0	0	0	0.14285714285714285	0	0	0	0	0	0	0	0	0.8571428571428571	0	0	0	0	0	0	0.18181818181818182	0	0.18181818181818182	0	0	0	0	0	0	0	0.09090909090909091	0	0	0.09090909090909091	0	0	0	0	0.18181818181818182	0.2727272727272727	0	0	0
nm2216694	1982	6	319.75	5	0	2005	2012	2008.3333333333333	0.16666666666666666	0.16666666666666666	0.16666666666666666	0	0	0.16666666666666666	0	0	0.3333333333333333	0	0.16666666666666666	0	0	0	0	0	0	0	0	0.8333333333333334	0	0	0	0	0	0	0	0	0.3333333333333333	0	0	0	0	0	0	0.16666666666666666	0	0	0	0	0.3333333333333333	0	0	0.16666666666666666	0	0	0	0	0
nm2217068	1962	2	13	6.8	0	1953	2003	1978	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.3333333333333333	0	0	0	0	0	0	0	0	0	0	0.6666666666666666	0	0	0	0	0	0	0	0	0
nm2217476	1979	49	99.81818181818181	7.227272727272728	0	1997	2019	2007.5102040816328	0.02040816326530612	0	0.7755102040816326	0	0	0.08163265306122448	0	0.061224489795918366	0.061224489795918366	0	0.061224489795918366	0.10204081632653061	0	0	0	0	0	0	0	0.8367346938775511	0	0.0392156862745098	0	0	0	0	0.0784313725490196	0	0.0196078431372549	0	0	0	0	0	0	0	0	0	0	0.0196078431372549	0	0	0	0.058823529411764705	0.6274509803921569	0.13725490196078433	0	0	0
nm2222277	1979	15	41	2.8	0	2006	2014	2007	0	0.06666666666666667	0.8666666666666667	0	0	0.06666666666666667	0	0	0	0	0	0	0	0	0.06666666666666667	0	0	0	0	0.9333333333333333	0	0	0	0	0	0	0	0	0.058823529411764705	0	0	0	0	0.8235294117647058	0.058823529411764705	0	0	0	0	0.058823529411764705	0	0	0	0	0	0	0	0	0
nm2228596	1979	13	28.5	6.4	0	2006	2013	2008.4444444444443	0.8461538461538461	0.15384615384615385	0	0	0	0	0	0	0	0	0.07692307692307693	0	0	0	0	0.6153846153846154	0	0	0	0	0.3076923076923077	0.11538461538461539	0	0	0	0	0.07692307692307693	0.038461538461538464	0.15384615384615385	0.038461538461538464	0	0	0	0	0.038461538461538464	0.15384615384615385	0	0	0.038461538461538464	0	0	0.038461538461538464	0	0.07692307692307693	0.038461538461538464	0	0.15384615384615385	0.038461538461538464	0
nm2235478	1975	1	11	9.4	0	2018	2018	2018	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0
nm2236928	1993	4	18598	6	0	2007	2019	2014.6666666666667	0.5	0.25	0	0	0	0.25	0	0	0	0	0.75	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0.3333333333333333	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16666666666666666	0	0	0	0	0
nm2243259	1978	2	674	2.1	0	2008	2013	2010.5	0.5	0	0.5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0.25	0	0	0	0	0	0	0
nm2251782	1965	5	12	3.8	0	1995	2007	2002.6	0	0	0.8	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
nm2253106	1926	24	41.5	7.925	0	1961	1982	1969.5	0	0	0.5833333333333334	0	0	0.041666666666666664	0	0.375	0	0	0.041666666666666664	0	0	0	0	0	0	0	0	0.9583333333333334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9545454545454546	0.045454545454545456	0	0	0
nm2259362	1973	4	134.33333333333334	8.233333333333333	0	2016	2016	2016	0.25	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.3	0	0.3	0.3	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
